PLAYER_ID,PLAYER_NAME_x,SEASON,CREATION_TAX,CREATION_VOLUME_RATIO,LEVERAGE_TS_DELTA,LEVERAGE_USG_DELTA,CLUTCH_MIN_TOTAL,QOC_TS_DELTA,QOC_USG_DELTA,EFG_PCT_0_DRIBBLE,EFG_ISO_WEIGHTED,PLAYER_NAME_y,MICRO_STRESS_FGA,MICRO_STRESS_FG_PCT,MICRO_STRESS_PTS_PER_FGA,PLAN_A_EFFICIENCY,PLAN_B_EFFICIENCY,PLAN_B_EFFICIENCY_DELTA,PLAN_A_VOLUME,PLAN_B_VOLUME
203141,Mirza Teletovic,2015-16,-0.111860465116279,0.1094147582697201,-0.0439999999999999,-0.041,58.8,-0.0033766256831311,-0.0011703296703296,0.59,0.4781395348837209,Mirza Teletovic,1.74,0.24418181818181817,1.0057471264367817,0.3921200750469043,0.5040983606557377,0.11197828560883333,533.0,244.0
1626251,Duje Dukan,2015-16,-0.429,0.125,,,,,,0.429,0.0,,0.89,0.30091287878787876,0.75,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
202331,Paul George,2015-16,-0.0971549295774648,0.5042613636363636,-0.038,0.013,214.2,0.0081387310558971,0.006962962962963,0.547,0.4498450704225352,Paul George,3.67,0.2893076923076923,0.6566757493188011,0.36814891416752843,0.5041322314049587,0.13598331723743023,967.0,605.0
201583,Ryan Anderson,2015-16,-0.0780416666666666,0.2373626373626373,-0.067,-0.127,126.0,-0.0299996678308861,-0.0355,0.529,0.4509583333333334,Ryan Anderson,1.46,0.4432727272727273,0.8972602739726028,0.4144620811287478,0.44751381215469616,0.03305173102594838,567.0,362.0
1626167,Myles Turner,2015-16,0.158,0.0212164073550212,-0.029,-0.0399999999999999,83.2,-0.0128353076681565,-0.0001825396825396,0.517,0.675,Myles Turner,0.93,0.2808888888888889,0.7096774193548387,0.5057915057915058,0.42168674698795183,-0.08410475880355395,518.0,83.0
202355,Hassan Whiteside,2015-16,-0.277090909090909,0.0457063711911357,0.1059999999999999,-0.02,99.9,-0.0215017241837151,-0.0318073593073592,0.654,0.3769090909090909,,0.89,0.30091287878787876,0.75,0.6528662420382165,0.4065040650406504,-0.24636217699756613,628.0,123.0
202703,Nikola Mirotic,2015-16,-0.3393934426229508,0.0824324324324324,-0.0659999999999999,-0.035,81.19999999999999,-0.0357353190686787,-0.0304083333333333,0.587,0.2476065573770492,Nikola Mirotic,0.94,0.21866666666666668,0.8510638297872342,0.4466501240694789,0.3300970873786408,-0.11655303669083811,403.0,206.0
200794,Paul Millsap,2015-16,-0.13004,0.2280501710376282,-0.095,0.003,155.79999999999998,0.001106833779107,-0.0012306397306396,0.556,0.42596,Paul Millsap,1.28,0.1876,0.6874999999999999,0.5385674931129476,0.35429769392033544,-0.18426979919261216,726.0,477.0
201939,Stephen Curry,2015-16,-0.060510747185261,0.5928398058252426,-0.032,0.0989999999999999,120.9,-0.0104777448527448,0.0177246376811593,0.67,0.609489252814739,Stephen Curry,2.45,0.36415384615384616,1.1061224489795918,0.5086083213773315,0.45018450184501846,-0.058423819532313015,1394.0,542.0
203490,Otto Porter Jr.,2015-16,-0.0928351648351648,0.1197368421052631,-0.2289999999999999,-0.085,84.0,-0.0027429628486412,-0.0293472222222222,0.578,0.4851648351648351,Otto Porter Jr.,0.88,0.1648888888888889,0.6363636363636365,0.5594936708860759,0.36645962732919257,-0.19303404355688336,395.0,322.0
203109,Jae Crowder,2015-16,-0.1624166666666666,0.0979591836734693,0.13,-0.0259999999999999,136.5,-0.0039592268724783,-0.0237386363636363,0.557,0.3945833333333334,Jae Crowder,1.15,0.6849999999999999,1.0260869565217394,0.47950089126559714,0.3425925925925926,-0.13690829867300452,561.0,324.0
2546,Carmelo Anthony,2015-16,-0.0513333333333332,0.4596375617792421,-0.015,0.063,117.8,-0.0101454169609156,-0.0175450310559006,0.503,0.4516666666666667,Carmelo Anthony,4.21,0.2691538461538462,0.7387173396674586,0.4713656387665198,0.3483709273182957,-0.1229947114482241,908.0,399.0
203096,Jared Sullinger,2015-16,-0.1024180327868852,0.1580310880829015,-0.002,-0.0459999999999999,85.0,-0.0271163313308715,-0.0053599999999999,0.48,0.3775819672131147,Jared Sullinger,0.85,0.3366363636363636,0.5529411764705883,0.4703891708967851,0.3346303501945525,-0.1357588207022326,591.0,257.0
2440,Matt Barnes,2015-16,-0.0393733333333333,0.1040221914008321,0.146,-0.0219999999999999,104.4,-0.0091594644219979,0.0149897360703812,0.489,0.4496266666666667,Matt Barnes,1.27,0.0659,0.5196850393700787,0.42231075697211157,0.2869198312236287,-0.13539092574848288,502.0,237.0
202683,Enes Freedom,2015-16,-0.1313636363636364,0.0792507204610951,0.126,-0.111,36.0,-0.0275429738941,-0.024199074074074,0.599,0.4676363636363636,,0.89,0.30091287878787876,0.75,0.6005788712011577,0.4383561643835616,-0.1622227068175961,691.0,146.0
2772,Trevor Ariza,2015-16,-0.12872,0.164257555847569,-0.026,-0.0169999999999999,188.0,-0.0245693258571968,-0.0217777777777777,0.584,0.4552799999999999,Trevor Ariza,0.98,0.205875,0.7551020408163265,0.42987249544626593,0.37119113573407203,-0.0586813597121939,549.0,361.0
202685,Jonas Valančiūnas,2015-16,-0.2039999999999999,0.0621301775147929,0.255,-0.061,83.7,0.0243484196418909,-0.024085294117647,0.604,0.4,,0.89,0.30091287878787876,0.75,0.5871559633027523,0.4594594594594595,-0.12769650384329284,545.0,111.0
201158,Marco Belinelli,2015-16,-0.0895405405405405,0.148993288590604,-0.077,-0.016,69.6,-0.0381184328216618,-0.0201050724637681,0.502,0.4124594594594594,Marco Belinelli,1.6199999999999999,0.14038461538461539,0.5246913580246915,0.36072144288577157,0.47794117647058826,0.11721973358481669,499.0,136.0
200755,JJ Redick,2015-16,-0.2191860465116278,0.1196105702364394,0.1139999999999999,-0.034,125.8,0.0157020779174401,0.0174951612903225,0.688,0.468813953488372,JJ Redick,1.3900000000000001,0.39441666666666664,1.079136690647482,0.4625,0.5146443514644351,0.05214435146443508,720.0,239.0
202702,Kenneth Faried,2015-16,-0.3147777777777778,0.0412213740458015,-0.012,0.0069999999999999,117.0,0.0337880539537175,-0.0361223529411764,0.593,0.2782222222222221,,0.89,0.30091287878787876,0.75,0.5836298932384342,0.328125,-0.25550489323843417,562.0,64.0
203138,Hollis Thompson,2015-16,-0.2416470588235295,0.1197183098591549,0.3149999999999999,-0.064,90.0,-0.0136012421549816,0.0012759259259259,0.559,0.3173529411764705,Hollis Thompson,0.99,0.296,0.8080808080808082,0.40992167101827676,0.38047138047138046,-0.029450290546896296,383.0,297.0
200752,Rudy Gay,2015-16,-0.0771799410029498,0.3538622129436325,-0.07,0.002,133.20000000000002,0.0099083466382872,0.0022926421404682,0.543,0.4658200589970501,Rudy Gay,1.82,0.417,0.8131868131868132,0.53584229390681,0.37193763919821826,-0.16390465470859178,558.0,449.0
2736,Luol Deng,2015-16,-0.1912947368421053,0.1336146272855133,0.1949999999999999,-0.03,111.0,-0.0181362695984855,-0.0066938405797101,0.555,0.3637052631578947,Luol Deng,1.19,0.0914,0.689075630252101,0.5374732334047109,0.36778846153846156,-0.1696847718662493,467.0,416.0
201587,Nicolas Batum,2015-16,-0.0416071428571428,0.3714285714285714,-0.139,-0.0119999999999999,122.5,-0.0214148924980083,-0.0132554347826086,0.53,0.4883928571428572,Nicolas Batum,2.55,0.3463846153846154,0.7294117647058823,0.3671274961597542,0.5617977528089888,0.1946702566492346,651.0,267.0
2730,Dwight Howard,2015-16,-0.2107123287671233,0.1064139941690962,-0.008,-0.066,152.1,-0.0215560387529004,0.0187916666666666,0.671,0.4602876712328766,,0.89,0.30091287878787876,0.75,0.630048465266559,0.27586206896551724,-0.35418639630104176,619.0,29.0
101141,Ersan Ilyasova,2015-16,-0.193,0.0422535211267605,-0.189,-0.0429999999999999,73.1,-0.0079503892453804,0.0091466666666666,0.518,0.325,,0.89,0.30091287878787876,0.75,0.45794392523364486,0.3605150214592275,-0.09742890377441737,428.0,233.0
202328,Greg Monroe,2015-16,-0.1711249999999999,0.1641586867305061,0.1049999999999999,-0.035,114.7,-0.0399576620112034,0.0011896551724137,0.571,0.399875,,0.89,0.30091287878787876,0.75,0.5429638854296388,0.39855072463768115,-0.14441316079195765,803.0,138.0
201569,Eric Gordon,2015-16,-0.0131943462897526,0.3165548098434004,0.075,-0.042,94.5,,,0.545,0.5318056537102474,Eric Gordon,1.42,0.3678181818181818,1.063380281690141,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
203110,Draymond Green,2015-16,-0.1651052631578947,0.2021276595744681,-0.0929999999999999,0.019,138.6,-0.0201480789996867,0.0076083333333333,0.608,0.4428947368421053,Draymond Green,0.58,0.28,0.6379310344827588,0.5062713797035348,0.3486238532110092,-0.15764752649252556,877.0,218.0
201568,Danilo Gallinari,2015-16,-0.2245384615384614,0.3690851735015773,-0.1049999999999999,-0.015,125.4,-0.0428025109062399,0.0228888888888888,0.577,0.3524615384615385,Danilo Gallinari,1.71,0.32572727272727275,0.6315789473684211,0.4383561643835616,0.36259541984732824,-0.07576074453623338,438.0,262.0
2216,Zach Randolph,2015-16,-0.0569688715953307,0.3012895662368112,0.029,-0.0169999999999999,118.8,-0.0082624951047067,0.0037602339181286,0.491,0.4340311284046692,Zach Randolph,0.93,0.5066666666666667,0.9032258064516127,0.49573863636363635,0.39622641509433965,-0.09951222126929671,704.0,265.0
2747,JR Smith,2015-16,-0.2324900398406374,0.2966903073286052,-0.133,-0.0779999999999999,105.6,-0.0036710299024675,-0.0111249999999999,0.629,0.3965099601593626,JR Smith,2.18,0.38999999999999996,0.8165137614678898,0.3880597014925373,0.47554347826086957,0.08748377676833224,670.0,368.0
202083,Wesley Matthews,2015-16,-0.1586401869158877,0.2645241038318912,0.0419999999999999,-0.012,188.6,-0.0080067634666364,0.0014128205128205,0.575,0.4163598130841122,Wesley Matthews,2.17,0.11539999999999999,0.6313364055299538,0.35368043087971274,0.43137254901960786,0.07769211813989513,557.0,357.0
202693,Markieff Morris,2015-16,-0.0806875,0.1792717086834734,-0.0989999999999999,-0.06,58.8,0.0284134153671622,0.0165942028985507,0.508,0.4273125,Markieff Morris,1.67,0.3076666666666667,0.6047904191616766,0.4742489270386266,0.3333333333333333,-0.14091559370529327,466.0,252.0
201960,DeMarre Carroll,2015-16,-0.2374383561643834,0.1997264021887825,-0.0289999999999999,-0.0929999999999999,43.5,,,0.579,0.3415616438356165,DeMarre Carroll,1.68,0.29690000000000005,1.0714285714285714,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
201599,DeAndre Jordan,2015-16,-0.3429999999999999,0.0168350168350168,0.033,0.004,136.9,-0.0527349295577384,0.0135274193548386,0.718,0.375,,0.89,0.30091287878787876,0.75,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
2744,Al Jefferson,2015-16,-0.0456913580246913,0.1219879518072289,-0.143,-0.0569999999999999,27.0,,,0.547,0.5013086419753087,Al Jefferson,0.9400000000000001,0.39180000000000004,0.851063829787234,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
203086,Meyers Leonard,2015-16,-0.1987741935483871,0.0505709624796084,-0.064,0.028,30.6,0.0816621556792046,-0.0070438596491227,0.566,0.3672258064516128,Meyers Leonard,0.86,0.3388,0.8837209302325582,0.4290322580645161,0.496,0.06696774193548388,310.0,125.0
977,Kobe Bryant,2015-16,-0.0946513157894737,0.5109243697478991,0.065,0.141,57.599999999999994,-0.0399363079880137,0.0147588932806324,0.464,0.3693486842105263,Kobe Bryant,3.13,0.2550769230769231,0.49520766773162933,0.31305449936628643,0.4660493827160494,0.15299488334976297,789.0,324.0
101139,CJ Miles,2015-16,-0.1241724137931035,0.1693430656934306,-0.122,-0.0829999999999999,46.8,-0.0360955392382005,-0.0141304347826086,0.556,0.4318275862068965,CJ Miles,1.79,0.46725,1.0670391061452515,0.3934065934065934,0.4147465437788018,0.021339950372208427,455.0,217.0
203084,Harrison Barnes,2015-16,-0.1367391304347825,0.1963015647226173,0.118,-0.0409999999999999,76.80000000000001,0.0045560108454951,0.0076449275362318,0.566,0.4292608695652173,Harrison Barnes,0.95,0.4155454545454545,0.9578947368421055,0.5186046511627908,0.3701923076923077,-0.14841234347048304,430.0,416.0
201152,Thaddeus Young,2015-16,-0.0803948339483395,0.3245508982035928,0.0449999999999999,-0.0179999999999999,121.6,-0.0010086053559948,0.0074500907441016,0.542,0.4616051660516604,Thaddeus Young,0.72,0.1666,0.638888888888889,0.5649794801641587,0.35344827586206895,-0.21153120430208971,731.0,232.0
201589,Darrell Arthur,2015-16,-0.043,0.0505902192242833,-0.147,-0.0289999999999999,70.2,-0.0318984290421356,0.0202018181818181,0.519,0.476,Darrell Arthur,0.53,0.6436666666666667,1.0377358490566038,0.4820359281437126,0.3870967741935484,-0.09493915395016422,334.0,155.0
203458,Alex Len,2015-16,-0.1126,0.0510204081632653,0.063,-0.09,46.2,-0.0397122404580047,0.0287165242165242,0.47,0.3573999999999999,,0.89,0.30091287878787876,0.75,0.4645030425963489,0.26717557251908397,-0.19732747007726492,493.0,131.0
201160,Jason Smith,2015-16,-0.3269999999999999,0.0141843971631205,-0.158,-0.13,44.8,,,0.494,0.167,Jason Smith,0.62,0.305625,0.6129032258064516,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
202329,Al-Farouq Aminu,2015-16,-0.1980133333333333,0.2127659574468085,-0.171,-0.023,99.0,0.0136981303866607,-0.0244594907407407,0.56,0.3619866666666667,Al-Farouq Aminu,1.14,0.2684166666666667,0.9210526315789475,0.4476987447698745,0.3821138211382114,-0.06558492363166307,478.0,369.0
202695,Kawhi Leonard,2015-16,-0.0950248667850799,0.5040286481647269,-0.0709999999999999,0.001,88.80000000000001,-0.0118600964665333,0.0044747474747474,0.633,0.5379751332149201,Kawhi Leonard,2.41,0.3092307692307692,0.8049792531120331,0.5407608695652174,0.45384615384615384,-0.08691471571906356,736.0,520.0
203114,Khris Middleton,2015-16,-0.1262632794457274,0.4422880490296221,-0.051,0.091,155.79999999999998,-0.0616817178811718,-0.0079357142857142,0.588,0.4617367205542725,Khris Middleton,3.32,0.3553846153846154,0.8162650602409639,0.4054794520547945,0.5121359223300971,0.10665647027530256,730.0,412.0
2544,LeBron James,2015-16,-0.1535257142857142,0.6161971830985916,-0.0689999999999999,0.125,126.0,-0.0122602815183178,0.0195217391304348,0.634,0.4804742857142857,LeBron James,2.13,0.2616153846153846,0.6619718309859156,0.5990639625585024,0.3411978221415608,-0.25786614041694156,1282.0,551.0
2594,Kyle Korver,2015-16,-0.2289999999999999,0.0372340425531914,-0.0199999999999999,-0.046,136.0,-0.0369714877632195,0.0177307692307692,0.582,0.353,Kyle Korver,1.33,0.3417272727272727,0.7518796992481203,0.4174573055028463,0.503030303030303,0.08557299752745673,527.0,165.0
203953,Jabari Parker,2015-16,-0.1479545454545454,0.2887139107611549,0.0549999999999999,-0.0779999999999999,105.0,-0.0209689238466379,0.019911111111111,0.567,0.4190454545454545,Jabari Parker,0.86,0.277,0.6627906976744187,0.5209742895805142,0.3625,-0.15847428958051418,739.0,160.0
203457,Nerlens Noel,2015-16,-0.2679021739130434,0.1455696202531645,0.1709999999999999,-0.005,86.4,-0.0427145898550689,-0.0122828282828283,0.606,0.3380978260869566,,0.89,0.30091287878787876,0.75,0.5893617021276596,0.24786324786324787,-0.3414984542644117,470.0,117.0
202699,Tobias Harris,2015-16,-0.1113818181818183,0.2894736842105263,-0.061,-0.064,151.70000000000002,-0.0229657310774332,-0.0122884615384615,0.554,0.4426181818181817,Tobias Harris,0.91,0.3163,0.7252747252747253,0.5471349353049908,0.3604060913705584,-0.1867288439344324,541.0,394.0
201956,Omri Casspi,2015-16,-0.0965,0.1354838709677419,-0.1219999999999999,-0.088,55.2,0.0486784427504459,0.0163496376811594,0.623,0.5265,Omri Casspi,0.7699999999999999,0.28875,0.8701298701298704,0.530751708428246,0.36065573770491804,-0.170095970723328,439.0,183.0
203914,Gary Harris,2015-16,-0.0833207547169811,0.2849462365591398,-0.1599999999999999,-0.043,154.0,0.0012804976427572,0.0023748148148148,0.568,0.4846792452830188,Gary Harris,0.89,0.22972727272727275,0.6741573033707866,0.5062761506276151,0.4076655052264808,-0.09861064540113429,478.0,287.0
201577,Robin Lopez,2015-16,-0.111,0.0619469026548672,0.2330000000000001,-0.033,89.60000000000001,-0.0017629442475883,0.0097493796526054,0.559,0.448,Robin Lopez,0.53,0.326375,0.6415094339622641,0.5711775043936731,0.34408602150537637,-0.22709148288829673,569.0,93.0
202710,Jimmy Butler III,2015-16,-0.1202176165803108,0.5220919747520288,0.0449999999999999,0.038,190.0,-0.0188678033498619,-0.0077321428571428,0.552,0.4317823834196891,Jimmy Butler III,2.99,0.3436923076923077,0.6421404682274248,0.5054945054945055,0.3322475570032573,-0.17324694849124816,728.0,307.0
202325,Wesley Johnson,2015-16,-0.1249999999999999,0.0349907918968692,-0.174,-0.031,50.0,-0.0129641968005589,-0.00584375,0.525,0.4000000000000001,Wesley Johnson,0.65,0.5390909090909091,1.0307692307692307,0.298932384341637,0.5201612903225806,0.22122890598094364,281.0,248.0
203095,Evan Fournier,2015-16,-0.1045412844036696,0.3856132075471697,-0.0439999999999999,-0.018,172.2,-0.0163543501809745,0.0069025,0.601,0.4964587155963303,Evan Fournier,1.31,0.16718181818181818,0.5419847328244275,0.514003294892916,0.36335403726708076,-0.1506492576258352,607.0,322.0
1626143,Jahlil Okafor,2015-16,-0.0935536723163842,0.4054982817869416,-0.095,-0.085,40.0,-0.0075445483530857,0.0043508771929824,0.54,0.4464463276836157,Jahlil Okafor,1.4600000000000002,0.196125,0.5342465753424657,0.5687285223367697,0.3316582914572864,-0.2370702308794833,582.0,199.0
202718,Chandler Parsons,2015-16,-0.1044259259259258,0.2954856361149111,0.068,-0.061,115.0,-0.0217998229750505,-0.0176576923076923,0.616,0.5115740740740742,Chandler Parsons,1.49,0.34745454545454546,0.9932885906040269,0.5425790754257908,0.4041666666666667,-0.13841240875912408,411.0,240.0
203484,Kentavious Caldwell-Pope,2015-16,-0.0692836676217765,0.4044032444959444,-0.016,-0.0519999999999999,147.6,0.0027837300822628,0.0095089655172413,0.52,0.4507163323782235,Kentavious Caldwell-Pope,1.93,0.2690769230769231,0.6321243523316064,0.4476744186046512,0.39271255060728744,-0.054961867997363745,516.0,494.0
201171,Carl Landry,2015-16,-0.1522307692307691,0.0709090909090909,,,,,,0.582,0.4297692307692308,,0.89,0.30091287878787876,0.75,0.47781293952180026,0.3945282505370178,-0.09178389275494658,477.0,257.0
201162,Jared Dudley,2015-16,-0.1478461538461538,0.0248565965583174,-0.1379999999999999,-0.002,71.3,-0.0261913372411957,0.0078658064516129,0.594,0.4461538461538462,Jared Dudley,0.79,0.148125,1.2658227848101264,0.4326647564469914,0.5942028985507246,0.16153814210373318,349.0,138.0
201980,Danny Green,2015-16,-0.124,0.0909090909090909,-0.0299999999999999,-0.0159999999999999,70.0,-0.0821506315399953,-0.0023753623188405,0.524,0.4,Danny Green,1.33,0.29700000000000004,0.7067669172932332,0.42513368983957217,0.3253968253968254,-0.09973686444274676,374.0,252.0
202330,Gordon Hayward,2015-16,-0.1190922509225093,0.5156993339676499,-0.005,0.006,201.6,-0.0190384684407152,0.0197272727272727,0.55,0.4309077490774907,Gordon Hayward,2.22,0.44416666666666665,0.9684684684684686,0.4601328903654485,0.4066666666666667,-0.053466223698781845,602.0,600.0
202711,Bojan Bogdanovic,2015-16,-0.2604864864864864,0.3057851239669421,-0.017,-0.062,70.2,-0.1098692424513886,-0.0082886247877758,0.603,0.3425135135135135,Bojan Bogdanovic,1.59,0.4646153846153846,1.0314465408805031,0.47572815533980584,0.3798219584569733,-0.09590619688283253,412.0,337.0
203078,Bradley Beal,2015-16,-0.0779845626072041,0.5363385464581416,0.0439999999999999,-0.004,87.5,-0.0047934466696867,0.0237536231884057,0.558,0.4800154373927959,Bradley Beal,1.99,0.18741666666666668,0.6834170854271359,0.36936936936936937,0.5492957746478874,0.179926405278518,444.0,355.0
2449,Luis Scola,2015-16,-0.1093947368421053,0.1847649918962723,0.0809999999999999,-0.045,18.0,-0.017795363737592,-0.0029642857142856,0.54,0.4306052631578946,Luis Scola,1.0,0.22918181818181818,0.77,0.5121212121212121,0.3612040133779264,-0.15091719874328569,330.0,299.0
