PLAYER_ID,PLAYER_NAME,SEASON,SYSTEM_MERCHANT_INDEX,ABDICATION_COEFFICIENT,EMPTY_CALORIE_RATIO,MULTI_SIGNAL_FRAUD_SCORE,SELF_CREATED_USAGE,PRESSURE_TESTED_VOLUME,COMPOSITE_MERCHANT_SCORE,SYSTEM_MERCHANT_INDEX_NORMALIZED
201152,Thaddeus Young,2015-16,0.02632823814085248,0.004899166034874878,4.34,0.0,0.056342035928143706,700.8000000000001,0.26343786107451506,0.14803165811145078
201589,Darrell Arthur,2015-16,0.016235256599196935,0.02791977077363888,3.3,0.1,0.006677908937605396,174.99999999999997,0.3053542629812387,0.0912834326925523
203458,Alex Len,2015-16,0.008492758805649916,0.03030037546933667,4.04,0.2,0.008244897959183673,413.4000000000001,0.3738132215390603,0.04775090384761594
201160,Jason Smith,2015-16,0.0047063437591920556,0.14347926267281105,4.359999999999999,0.9999999999999999,0.0024737588652482155,129.0,0.7672835947516539,0.026461621419120163
202329,Al-Farouq Aminu,2015-16,0.07887433662787868,0.02068421052631579,0.495347582485993,0.7999999999999999,0.028255319148936177,287.0,0.5205926082507359,0.4434743704079685
202695,Kawhi Leonard,2015-16,0.08800500206050788,-0.0005072751322751323,0.9171285475792991,0.0,0.10161217547000895,536.4,0.1748089224939633,0.49481193186658123
203114,Khris Middleton,2015-16,0.05933878389470724,-0.03744467496542185,4.4799999999999995,0.2,0.0792580183861083,672.29,0.31378607705324835,0.3336348799056459
2544,LeBron James,2015-16,0.08518702316102095,-0.05204410973641743,0.5721780604133545,0.2,0.15035211267605636,824.5999999999999,0.1778178156078336,0.47896772357651507
2594,Kyle Korver,2015-16,0.012025002069707729,0.04510505836575876,1.1495271700776295,0.30000000000000004,0.003931914893617012,213.59999999999997,0.33249248292380007,0.0676110944321178
203953,Jabari Parker,2015-16,0.04176825612534474,0.029695431472081184,4.119999999999999,0.2,0.04758005249343832,556.32,0.4131075722942013,0.2348438272846138
203457,Nerlens Noel,2015-16,0.015454308999479787,0.0014840182648401823,3.7399999999999998,0.2,0.021777215189873408,412.72,0.29738705076352423,0.08689252102327097
202699,Tobias Harris,2015-16,0.06443763518385004,0.04035616438356165,0.425178727114211,0.4,0.04446315789473685,507.74999999999994,0.3932270182457217,0.36230339189484495
201956,Omri Casspi,2015-16,0.04701380444889491,0.07463414634146341,3.4799999999999995,0.7,0.01885935483870967,270.48,0.6576946093091125,0.2643371496970238
203914,Gary Harris,2015-16,0.07045840407470287,0.0340754716981132,3.1999999999999997,0.0,0.0364731182795699,361.0,0.337397317015594,0.39615542548898985
201577,Robin Lopez,2015-16,0.006064194931517354,0.006624535315985134,3.4799999999999995,0.2,0.008623008849557514,528.9,0.28861743830642894,0.0340961983867297
202710,Jimmy Butler III,2015-16,0.06555718000122564,-0.014093203883495142,4.84,0.2,0.10107700631199279,651.2400000000001,0.3614867072781796,0.36859808107076203
202325,Wesley Johnson,2015-16,0.0,0.02325,3.0599999999999996,0.2,0.00428287292817679,0.0,0.30536138036652993,0.0
203095,Evan Fournier,2015-16,0.13301526105705255,0.015438402718776549,4.0,0.7999999999999999,0.06169811320754716,393.11999999999995,0.715230812401163,0.747884060568795
1626143,Jahlil Okafor,2015-16,0.011837356494798673,0.028996945010183302,5.44,0.2,0.0882364261168385,603.14,0.4258592437297673,0.06655604906818352
202718,Chandler Parsons,2015-16,0.05344772986895765,0.029956888472352394,4.079999999999999,0.2,0.04822325581395349,331.22999999999996,0.4252014700584957,0.3005121737530187
203484,Kentavious Caldwell-Pope,2015-16,0.09349623704894358,0.03859857482185266,0.6025531914893616,0.2,0.05726349942062573,484.88,0.3448445758479381,0.5256866381826276
201171,Carl Landry,2015-16,0.01471312549122347,-0.0,4.72,0.2,0.01338763636363636,123.11999999999999,0.3342543034475714,0.08272518467873226
201162,Jared Dudley,2015-16,0.011621803049729101,0.002366056572379368,2.54,0.7999999999999999,0.002525430210325048,102.87,0.48459019746071785,0.06534409049676006
201980,Danny Green,2015-16,0.0379001280409731,0.01632676056338018,0.6216427741185586,0.7999999999999999,0.010399999999999998,179.33,0.4678053420851097,0.21309510976490578
202330,Gordon Hayward,2015-16,0.1389608983745164,-0.0032974051896207585,5.0,0.2,0.10313986679352999,541.6,0.4776056007973574,0.7813136636407837
202711,Bojan Bogdanovic,2015-16,0.08538783756716506,0.04831296101159116,3.8,0.4,0.0464793388429752,360.24,0.5748931837201435,0.48009681126385456
203078,Bradley Beal,2015-16,0.15846366145354182,0.0023085399449035812,4.8999999999999995,0.1,0.10512235510579575,337.7,0.46923959170287644,0.8909687928939346
2449,Luis Scola,2015-16,0.049536738615137806,0.021385006353240147,0.49855199648968845,0.2,0.02808427876823339,309.75,0.24934312594309208,0.2785224562084938
203145,Kent Bazemore,2015-16,0.13374101680351738,0.010452947259565668,0.41550330639235855,0.7,0.05380026631158454,326.25,0.5168744010150702,0.751964653655136
203082,Terrence Ross,2015-16,0.04993642353485144,0.020083623693379796,1.2619252548131374,0.30000000000000004,0.03239431279620853,242.63999999999996,0.3177133312594409,0.2807697019630643
201941,Jordan Hill,2015-16,0.0,0.00975,4.02,0.0,0.017004823747680878,0.0,0.23236764230236928,0.0
201578,Marreese Speights,2015-16,0.011260512633975312,-0.0,5.859999999999999,0.2,0.00978608349900595,223.20000000000002,0.35317704813151685,0.06331271950194889
203482,Kelly Olynyk,2015-16,0.0,0.017999999999999926,4.079999999999999,0.2,0.02715285961871751,0.0,0.33539601382024886,0.0
203926,Doug McDermott,2015-16,0.024390243902439015,0.06014150943396227,3.32,0.4,0.013205253283302062,299.7,0.5054971122279732,0.13713520165325593
201167,Arron Afflalo,2015-16,0.04679349350285123,-0.023890763765541743,3.5599999999999996,0.2,0.053212631578947366,486.34999999999997,0.2619910515349676,0.26309844187052694
203994,Jusuf Nurkić,2015-16,0.008198572922856313,-0.0,5.32,0.2,0.024918959107806695,203.20000000000002,0.34973387042969467,0.046096830992837824
203506,Victor Oladipo,2015-16,0.1306217213138047,-0.002134529147982063,4.4799999999999995,0.2,0.09879847908745248,443.04,0.4491563140916331,0.7344262797992246
203459,Allen Crabbe,2015-16,0.03196365888911829,0.04850778443113773,0.817300985595148,0.30000000000000004,0.013158620689655164,281.07,0.34933609701194523,0.17971705510074015
203497,Rudy Gobert,2015-16,0.0007484168105929738,0.007295336787564741,2.8599999999999994,0.0,0.0030983333333333292,299.51,0.17812239761280813,0.004208005899895521
203476,Gorgui Dieng,2015-16,0.011710207165294832,0.001691654879773692,3.3,0.0,0.008216867469879513,334.55999999999995,0.19511053630376574,0.06584114646157851
2585,Zaza Pachulia,2015-16,0.0,0.051750000000000004,3.26,0.2,0.0040580912863070456,0.0,0.38460679527046066,0.0
203507,Giannis Antetokounmpo,2015-16,0.07446679872963483,0.015294164037854888,4.42,0.0,0.08431386696730551,653.6,0.34677165263343324,0.41869279787069685
203999,Nikola Jokić,2015-16,0.02063540045417865,0.020612516644474038,3.88,0.0,0.0203827392120075,394.3999999999999,0.27664426834289274,0.11602343190165866
202694,Marcus Morris Sr.,2015-16,0.07631452925964945,0.049213197969543085,0.8379537149817294,0.4,0.060804025157232704,502.4,0.44183361072942084,0.4290817427229086
203952,Andrew Wiggins,2015-16,0.056774819932714646,-0.012731203007518769,5.34,0.0,0.10295135135135138,870.7499999999999,0.2927317250815604,0.31921888159230494
203930,Sean Kilpatrick,2015-16,0.0736401550859612,-0.0,4.54,0.1,0.048736102236421726,115.94,0.3529165122488116,0.4140449582171037
101133,Ian Mahinmi,2015-16,0.003135853255555173,0.005752773375594266,0.21223898611949304,0.2,0.004008510638297863,362.1,0.15833170284602985,0.017631470610778695
203210,JaMychal Green,2015-16,0.0,0.01449999999999995,3.76,0.2,0.009593415637860073,0.0,0.3131871810869836,0.0
1495,Tim Duncan,2015-16,0.0194226185221153,0.013568464730290457,0.3926633689143453,0.0,0.017463829787234042,308.04999999999995,0.11606186820727128,0.10920451301424641
203935,Marcus Smart,2015-16,0.07006046625423785,0.022214532871972316,0.4617926734216681,0.0,0.042967272727272736,267.79,0.1944829255695854,0.39391800287553785
203530,Joffrey Lauvergne,2015-16,0.027782192986746206,0.027978260869565216,3.92,0.0,0.018828346456692912,218.89,0.30466798404902784,0.15620658214189173
202720,Jon Leuer,2015-16,0.028696079281153378,0.01653021582733813,3.9,0.2,0.016289156626506023,242.54,0.35641205407065757,0.16134494737403038
201935,James Harden,2015-16,0.06892603662506745,-0.03240872210953347,0.960832634814194,0.0,0.18256490108487558,936.44,0.09594582508816518,0.38753962320127167
200768,Kyle Lowry,2015-16,0.11692913385826773,-0.016258064516128986,0.8246517881150847,0.2,0.13303937007874017,630.8000000000001,0.24430114671512396,0.6574391143825584
101123,Gerald Green,2015-16,0.04807773109243696,0.03015294117647054,0.928751545117429,0.0,0.031542857142857136,264.96,0.20656661147575167,0.2703191232840867
201564,O.J. Mayo,2015-16,0.04905911891884057,0.014016602809706203,3.3,0.0,0.037011345218800645,141.04000000000002,0.2677270569183675,0.275837018800517
203468,CJ McCollum,2015-16,0.13112785992816248,0.0025350532809871006,1.0586733416770964,0.2,0.14719777313848298,703.2,0.3168363387769271,0.7372720660579472
201959,Taj Gibson,2015-16,0.005434232086995375,0.029890510948905068,2.8799999999999994,0.2,0.011284897959183663,367.18999999999994,0.32036667678765396,0.0305542050363089
203932,Aaron Gordon,2015-16,0.054037073428819755,0.03025531914893617,3.38,0.2,0.02953747779751332,335.72,0.39704320127672127,0.3038257834179329
203081,Damian Lillard,2015-16,0.10507119787982852,-0.028232179226069194,0.8896088941830456,0.2,0.17923825463239687,756.0000000000001,0.2135834562656588,0.5907673562771774
1626164,Devin Booker,2015-16,0.08632778264680102,0.02512795793163891,4.56,0.2,0.08637692307692307,484.88,0.4704507805312568,0.485381693143448
203500,Steven Adams,2015-16,0.0010002834136338611,0.00670488721804509,0.15201256066228944,0.2,0.00332594235033259,360.0,0.1582954549217272,0.005624136773202559
202335,Patrick Patterson,2015-16,0.04568669328628466,0.032905296950240775,0.6685638013881475,0.6,0.010076033057851234,166.13999999999996,0.43972697791376036,0.2568754097640893
203477,Isaiah Canaan,2015-16,0.11612771727591582,0.020321237993596496,3.82,0.30000000000000004,0.06444350132625994,277.2,0.5007687020723042,0.6529331149727656
1626171,Bobby Portis,2015-16,0.032176386913229015,-0.0,4.06,0.2,0.021112000000000002,238.70000000000002,0.32601882371234797,0.18091312762057277
203918,Rodney Hood,2015-16,0.09237564816593043,-0.014869918699186994,4.3,0.2,0.08803149606299213,505.59999999999997,0.36690957238433686,0.519386078702489
2743,Kris Humphries,2015-16,0.0,-0.0,3.78,0.0,0.005699334811529933,0.0,0.19801126011155823,0.0
201977,Marcus Thornton,2015-16,0.06725440432683832,0.01310236220472436,4.699999999999999,0.0,0.06853879941434847,269.01,0.3450413681606742,0.37814079827665403
201573,Jerryd Bayless,2015-16,0.07797606903685564,0.0034684147794994047,3.28,0.30000000000000004,0.0459003003003003,184.07999999999996,0.39319621818826267,0.43842382201139374
201145,Jeff Green,2015-16,0.08337808915359396,-0.004141610087293889,0.5014797136038186,0.0,0.06586446280991735,483.20000000000005,0.14398539650479678,0.4687969138511918
101112,Channing Frye,2015-16,0.005422944066205465,-0.0,3.0599999999999996,0.7999999999999999,0.0013972602739725966,96.59999999999998,0.49370242401602404,0.03049073765100999
200745,Andrea Bargnani,2015-16,0.009507908481763557,-0.0,4.54,0.6,0.0052932735426008855,102.11999999999999,0.4807992459703591,0.05345862682484129
203156,Henry Sims,2015-16,0.005756413261131456,-0.0,3.36,0.2,0.004247404063205413,46.89999999999999,0.2667469895221363,0.032365682627954306
201588,George Hill,2015-16,0.1662930051021717,0.0519559118236472,0.5500023702299123,0.9999999999999999,0.06316554132712457,297.48,0.7776678321352715,0.9349896163167021
201229,Anthony Tolliver,2015-16,0.0,0.04425,2.44,0.2,0.0006825174825174735,0.0,0.3313452956419969,0.0
203498,Shabazz Muhammad,2015-16,0.04045557616986187,0.025476449275362318,4.4399999999999995,0.2,0.037892393320964744,443.61999999999995,0.41466497079627357,0.22746322743815928
2746,Josh Smith,2015-16,0.0,-0.0,4.42,0.0,0.03192699029126213,0.0,0.22503969000110152,0.0
2199,Tyson Chandler,2015-16,0.0017161794295182835,-0.0018529411764705878,2.52,0.2,0.001419718309859153,231.0,0.22212586443921964,0.009649293097746545
203903,Jordan Clarkson,2015-16,0.10527214267836399,-0.001374820143884892,4.5,0.0,0.11256021409455842,594.87,0.3433823832492843,0.5918971771013791
2403,Nene,2015-16,0.025046107331821617,0.03563851851851852,4.359999999999999,0.0,0.027049795918367345,243.38999999999996,0.33920270972197786,0.1408228221627165
203382,Aron Baynes,2015-16,0.0,0.0615,3.6799999999999997,0.2,0.0014086124401913845,0.0,0.41327356371019003,0.0
203991,Clint Capela,2015-16,0.0,0.00999999999999995,3.1199999999999997,0.2,0.0046545454545454425,0.0,0.2749799568979485,0.0
203469,Cody Zeller,2015-16,0.009551288429012034,0.017391304347826084,0.20832366316449738,0.2,0.00723478260869565,319.74000000000007,0.19445808047865734,0.053702532455200014
201585,Kosta Koufos,2015-16,0.0037492677211482025,0.0022513181019332175,3.0399999999999996,0.2,0.008106666666666658,344.19,0.2565683935963133,0.021080419984659794
1626161,Willie Cauley-Stein,2015-16,0.001856251856251853,0.01783397683397684,2.62,0.0,0.002519230769230766,239.85,0.19541234856094808,0.010436856377679474
203933,T.J. Warren,2015-16,0.038966608016768094,0.03675560298826033,3.9,0.4,0.04188108108108109,247.69,0.4982047842214664,0.21909143957303784
202688,Brandon Knight,2015-16,0.15919354620758616,-0.010155723416618245,5.16,0.2,0.14208,389.99999999999994,0.4900772227979375,0.8950726015040444
203798,PJ Hairston,2015-16,0.0,0.06225,3.2199999999999998,0.2,0.023131428571428563,0.0,0.3938468797270808,0.0
202730,Lavoy Allen,2015-16,0.0,0.04725,2.56,0.2,0.0020029339853300633,0.0,0.34386565577928085,0.0
201976,Patrick Beverley,2015-16,0.1297029267541834,0.03646953405017915,0.5484731442365722,0.7999999999999999,0.047120245398773006,200.21999999999997,0.6179864943409312,0.7292603176335498
200782,P.J. Tucker,2015-16,0.06681877444589307,0.002601694915254237,2.5,0.2,0.02307692307692307,328.82,0.3055557598141897,0.37569145042229996
2563,Dahntay Jones,2015-16,0.0,-0.0,3.1199999999999997,0.0,0.0416,0.0,0.17013819178796669,0.0
1626156,D'Angelo Russell,2015-16,0.12278629568440988,0.006576086956521689,4.76,0.2,0.11412530120481928,472.79999999999995,0.4738089561668846,0.6903712601764525
203463,Ben McLemore,2015-16,0.06237650849621545,0.03136119402985066,3.4399999999999995,0.30000000000000004,0.026623217922606926,172.85999999999999,0.45170207188119726,0.3507146179132362
201582,Alexis Ajinca,2015-16,0.002537593984962405,-0.0,4.02,0.0,0.0020100000000000005,171.1,0.2110004677154406,0.014267731976518263
203115,Will Barton,2015-16,0.08937547846779617,-0.008500834724540857,4.52,0.2,0.10188729281767954,542.84,0.3886488071775677,0.5025174947640362
101161,Amir Johnson,2015-16,0.011093091971199558,0.003612132352941175,0.2016568047337278,0.0,0.009799538106235564,322.14,0.0819619564932344,0.06237138958157122
2399,Mike Dunleavy,2015-16,0.024775881843503496,-0.0011815181518151816,2.8199999999999994,0.7999999999999999,0.007733333333333332,76.88,0.502394209169704,0.1393034676625899
203118,Mike Scott,2015-16,0.01165077252901603,-0.0,3.42,0.6,0.00405333333333333,147.75,0.4359091628281893,0.06550697264749598
2561,David West,2015-16,0.025050215680463617,0.10781151832460731,3.4999999999999996,0.4,0.01122641509433962,203.58000000000004,0.5138410021098991,0.14084592153071526
201584,Courtney Lee,2015-16,0.1042007977776195,0.032227722772277145,0.5588140161725067,0.7999999999999999,0.03487194244604317,246.48,0.5792084365759478,0.5858734940422239
201967,Dante Cunningham,2015-16,0.016186024211914146,-0.005001941747572754,2.1999999999999997,0.7999999999999999,0.003476543209876537,154.39999999999998,0.45706044191602246,0.09100662146487855
202389,Timofey Mozgov,2015-16,0.0,-0.0,3.1999999999999997,0.2,0.004457711442786061,0.0,0.2535167455241596,0.0
203092,Tyler Zeller,2015-16,0.0,-0.0,4.5,0.0,0.006299999999999983,0.0,0.2284182437372944,0.0
1626163,Frank Kaminsky,2015-16,0.05502112770179267,0.02097681607418849,0.41254437869822486,0.7,0.01913968957871397,271.35,0.4544963522272694,0.30935867114557036
203924,Jerami Grant,2015-16,0.050071682684649274,0.0135521235521235,3.5799999999999996,0.2,0.034604322200392924,390.39000000000004,0.35953678325043975,0.2815302023851662
202684,Tristan Thompson,2015-16,0.0016486766945002043,0.004210526315789474,0.14465256797583081,0.2,0.003856716417910444,355.06,0.15282814601363376,0.00926975604941367
1718,Paul Pierce,2015-16,0.0,0.03674999999999992,3.5399999999999996,0.0,0.017740318906605924,0.0,0.2791690856821628,0.0
202706,Jordan Hamilton,2015-16,0.08252406927181137,-0.0,4.06,0.0,0.06485786163522013,52.03,0.3026352282110978,0.46399515011432185
101114,Deron Williams,2015-16,0.0,-0.0295,4.359999999999999,0.2,0.10744442211055279,0.0,0.24199127046782978,0.0
